"Date","AQS_PARAMETER_DESC","Site.Name","DAILY_AQI_VALUE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2019-06-20,"PM2.5","William Owen School",30,"Cumberland",35.041416,-78.953112
2019-06-26,"PM2.5","William Owen School",34,"Cumberland",35.041416,-78.953112
2019-07-02,"PM2.5","William Owen School",49,"Cumberland",35.041416,-78.953112
2019-07-08,"PM2.5","William Owen School",42,"Cumberland",35.041416,-78.953112
2019-07-14,"PM2.5","William Owen School",33,"Cumberland",35.041416,-78.953112
2019-07-20,"PM2.5","William Owen School",30,"Cumberland",35.041416,-78.953112
2019-07-26,"PM2.5","William Owen School",34,"Cumberland",35.041416,-78.953112
2019-08-01,"PM2.5","William Owen School",44,"Cumberland",35.041416,-78.953112
2019-08-07,"PM2.5","William Owen School",48,"Cumberland",35.041416,-78.953112
2019-08-13,"PM2.5","William Owen School",45,"Cumberland",35.041416,-78.953112
2019-08-19,"PM2.5","William Owen School",36,"Cumberland",35.041416,-78.953112
2019-08-25,"PM2.5","William Owen School",20,"Cumberland",35.041416,-78.953112
2019-08-31,"PM2.5","William Owen School",43,"Cumberland",35.041416,-78.953112
2019-09-10,"PM2.5","William Owen School",42,"Cumberland",35.041416,-78.953112
2019-09-14,"PM2.5","William Owen School",28,"Cumberland",35.041416,-78.953112
2019-09-18,"PM2.5","William Owen School",21,"Cumberland",35.041416,-78.953112
2019-09-24,"PM2.5","William Owen School",35,"Cumberland",35.041416,-78.953112
2019-09-30,"PM2.5","William Owen School",54,"Cumberland",35.041416,-78.953112
2019-01-01,"PM2.5","William Owen School",16,"Cumberland",35.041416,-78.953112
2019-01-02,"PM2.5","William Owen School",17,"Cumberland",35.041416,-78.953112
2019-01-03,"PM2.5","William Owen School",21,"Cumberland",35.041416,-78.953112
2019-01-04,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-01-05,"PM2.5","William Owen School",8,"Cumberland",35.041416,-78.953112
2019-01-06,"PM2.5","William Owen School",16,"Cumberland",35.041416,-78.953112
2019-01-07,"PM2.5","William Owen School",32,"Cumberland",35.041416,-78.953112
2019-01-08,"PM2.5","William Owen School",3,"Cumberland",35.041416,-78.953112
2019-01-09,"PM2.5","William Owen School",25,"Cumberland",35.041416,-78.953112
2019-01-10,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-01-11,"PM2.5","William Owen School",25,"Cumberland",35.041416,-78.953112
2019-01-12,"PM2.5","William Owen School",41,"Cumberland",35.041416,-78.953112
2019-01-13,"PM2.5","William Owen School",10,"Cumberland",35.041416,-78.953112
2019-01-14,"PM2.5","William Owen School",21,"Cumberland",35.041416,-78.953112
2019-01-15,"PM2.5","William Owen School",54,"Cumberland",35.041416,-78.953112
2019-01-16,"PM2.5","William Owen School",59,"Cumberland",35.041416,-78.953112
2019-01-17,"PM2.5","William Owen School",55,"Cumberland",35.041416,-78.953112
2019-01-18,"PM2.5","William Owen School",56,"Cumberland",35.041416,-78.953112
2019-01-19,"PM2.5","William Owen School",39,"Cumberland",35.041416,-78.953112
2019-01-20,"PM2.5","William Owen School",10,"Cumberland",35.041416,-78.953112
2019-01-21,"PM2.5","William Owen School",11,"Cumberland",35.041416,-78.953112
2019-01-22,"PM2.5","William Owen School",28,"Cumberland",35.041416,-78.953112
2019-01-23,"PM2.5","William Owen School",32,"Cumberland",35.041416,-78.953112
2019-01-24,"PM2.5","William Owen School",2,"Cumberland",35.041416,-78.953112
2019-01-25,"PM2.5","William Owen School",29,"Cumberland",35.041416,-78.953112
2019-01-26,"PM2.5","William Owen School",61,"Cumberland",35.041416,-78.953112
2019-01-27,"PM2.5","William Owen School",71,"Cumberland",35.041416,-78.953112
2019-01-28,"PM2.5","William Owen School",30,"Cumberland",35.041416,-78.953112
2019-01-29,"PM2.5","William Owen School",29,"Cumberland",35.041416,-78.953112
2019-01-30,"PM2.5","William Owen School",19,"Cumberland",35.041416,-78.953112
2019-01-31,"PM2.5","William Owen School",25,"Cumberland",35.041416,-78.953112
2019-02-01,"PM2.5","William Owen School",44,"Cumberland",35.041416,-78.953112
2019-02-02,"PM2.5","William Owen School",56,"Cumberland",35.041416,-78.953112
2019-02-03,"PM2.5","William Owen School",51,"Cumberland",35.041416,-78.953112
2019-02-04,"PM2.5","William Owen School",42,"Cumberland",35.041416,-78.953112
2019-02-05,"PM2.5","William Owen School",46,"Cumberland",35.041416,-78.953112
2019-02-06,"PM2.5","William Owen School",56,"Cumberland",35.041416,-78.953112
2019-02-07,"PM2.5","William Owen School",46,"Cumberland",35.041416,-78.953112
2019-02-08,"PM2.5","William Owen School",25,"Cumberland",35.041416,-78.953112
2019-02-09,"PM2.5","William Owen School",14,"Cumberland",35.041416,-78.953112
2019-02-10,"PM2.5","William Owen School",25,"Cumberland",35.041416,-78.953112
2019-02-11,"PM2.5","William Owen School",28,"Cumberland",35.041416,-78.953112
2019-02-12,"PM2.5","William Owen School",24,"Cumberland",35.041416,-78.953112
2019-02-13,"PM2.5","William Owen School",5,"Cumberland",35.041416,-78.953112
2019-02-14,"PM2.5","William Owen School",15,"Cumberland",35.041416,-78.953112
2019-02-15,"PM2.5","William Owen School",34,"Cumberland",35.041416,-78.953112
2019-02-16,"PM2.5","William Owen School",20,"Cumberland",35.041416,-78.953112
2019-02-17,"PM2.5","William Owen School",29,"Cumberland",35.041416,-78.953112
2019-02-18,"PM2.5","William Owen School",10,"Cumberland",35.041416,-78.953112
2019-02-19,"PM2.5","William Owen School",19,"Cumberland",35.041416,-78.953112
2019-02-20,"PM2.5","William Owen School",15,"Cumberland",35.041416,-78.953112
2019-02-21,"PM2.5","William Owen School",21,"Cumberland",35.041416,-78.953112
2019-02-22,"PM2.5","William Owen School",18,"Cumberland",35.041416,-78.953112
2019-02-23,"PM2.5","William Owen School",5,"Cumberland",35.041416,-78.953112
2019-02-24,"PM2.5","William Owen School",13,"Cumberland",35.041416,-78.953112
2019-02-25,"PM2.5","William Owen School",12,"Cumberland",35.041416,-78.953112
2019-02-26,"PM2.5","William Owen School",34,"Cumberland",35.041416,-78.953112
2019-02-27,"PM2.5","William Owen School",38,"Cumberland",35.041416,-78.953112
2019-02-28,"PM2.5","William Owen School",50,"Cumberland",35.041416,-78.953112
2019-03-01,"PM2.5","William Owen School",41,"Cumberland",35.041416,-78.953112
2019-03-02,"PM2.5","William Owen School",15,"Cumberland",35.041416,-78.953112
2019-03-03,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-03-04,"PM2.5","William Owen School",25,"Cumberland",35.041416,-78.953112
2019-03-05,"PM2.5","William Owen School",19,"Cumberland",35.041416,-78.953112
2019-03-06,"PM2.5","William Owen School",28,"Cumberland",35.041416,-78.953112
2019-03-07,"PM2.5","William Owen School",34,"Cumberland",35.041416,-78.953112
2019-03-08,"PM2.5","William Owen School",47,"Cumberland",35.041416,-78.953112
2019-03-09,"PM2.5","William Owen School",43,"Cumberland",35.041416,-78.953112
2019-03-10,"PM2.5","William Owen School",31,"Cumberland",35.041416,-78.953112
2019-03-11,"PM2.5","William Owen School",11,"Cumberland",35.041416,-78.953112
2019-03-12,"PM2.5","William Owen School",19,"Cumberland",35.041416,-78.953112
2019-03-13,"PM2.5","William Owen School",38,"Cumberland",35.041416,-78.953112
2019-03-14,"PM2.5","William Owen School",33,"Cumberland",35.041416,-78.953112
2019-03-15,"PM2.5","William Owen School",25,"Cumberland",35.041416,-78.953112
2019-03-16,"PM2.5","William Owen School",16,"Cumberland",35.041416,-78.953112
2019-03-17,"PM2.5","William Owen School",31,"Cumberland",35.041416,-78.953112
2019-03-18,"PM2.5","William Owen School",37,"Cumberland",35.041416,-78.953112
2019-03-19,"PM2.5","William Owen School",29,"Cumberland",35.041416,-78.953112
2019-03-20,"PM2.5","William Owen School",30,"Cumberland",35.041416,-78.953112
2019-03-21,"PM2.5","William Owen School",14,"Cumberland",35.041416,-78.953112
2019-03-22,"PM2.5","William Owen School",15,"Cumberland",35.041416,-78.953112
2019-03-23,"PM2.5","William Owen School",18,"Cumberland",35.041416,-78.953112
2019-03-24,"PM2.5","William Owen School",41,"Cumberland",35.041416,-78.953112
2019-03-25,"PM2.5","William Owen School",35,"Cumberland",35.041416,-78.953112
2019-03-26,"PM2.5","William Owen School",29,"Cumberland",35.041416,-78.953112
2019-03-27,"PM2.5","William Owen School",16,"Cumberland",35.041416,-78.953112
2019-03-28,"PM2.5","William Owen School",18,"Cumberland",35.041416,-78.953112
2019-03-29,"PM2.5","William Owen School",31,"Cumberland",35.041416,-78.953112
2019-03-30,"PM2.5","William Owen School",31,"Cumberland",35.041416,-78.953112
2019-03-31,"PM2.5","William Owen School",14,"Cumberland",35.041416,-78.953112
2019-04-01,"PM2.5","William Owen School",11,"Cumberland",35.041416,-78.953112
2019-04-02,"PM2.5","William Owen School",20,"Cumberland",35.041416,-78.953112
2019-04-03,"PM2.5","William Owen School",26,"Cumberland",35.041416,-78.953112
2019-04-04,"PM2.5","William Owen School",32,"Cumberland",35.041416,-78.953112
2019-04-05,"PM2.5","William Owen School",20,"Cumberland",35.041416,-78.953112
2019-04-06,"PM2.5","William Owen School",22,"Cumberland",35.041416,-78.953112
2019-04-07,"PM2.5","William Owen School",33,"Cumberland",35.041416,-78.953112
2019-04-08,"PM2.5","William Owen School",28,"Cumberland",35.041416,-78.953112
2019-04-09,"PM2.5","William Owen School",28,"Cumberland",35.041416,-78.953112
2019-04-10,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-04-12,"PM2.5","William Owen School",18,"Cumberland",35.041416,-78.953112
2019-04-13,"PM2.5","William Owen School",20,"Cumberland",35.041416,-78.953112
2019-04-14,"PM2.5","William Owen School",18,"Cumberland",35.041416,-78.953112
2019-04-15,"PM2.5","William Owen School",10,"Cumberland",35.041416,-78.953112
2019-04-16,"PM2.5","William Owen School",16,"Cumberland",35.041416,-78.953112
2019-04-18,"PM2.5","William Owen School",37,"Cumberland",35.041416,-78.953112
2019-04-19,"PM2.5","William Owen School",22,"Cumberland",35.041416,-78.953112
2019-04-20,"PM2.5","William Owen School",3,"Cumberland",35.041416,-78.953112
2019-04-21,"PM2.5","William Owen School",8,"Cumberland",35.041416,-78.953112
2019-04-22,"PM2.5","William Owen School",17,"Cumberland",35.041416,-78.953112
2019-04-23,"PM2.5","William Owen School",40,"Cumberland",35.041416,-78.953112
2019-04-24,"PM2.5","William Owen School",43,"Cumberland",35.041416,-78.953112
2019-04-25,"PM2.5","William Owen School",53,"Cumberland",35.041416,-78.953112
2019-04-26,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-04-27,"PM2.5","William Owen School",27,"Cumberland",35.041416,-78.953112
2019-04-28,"PM2.5","William Owen School",42,"Cumberland",35.041416,-78.953112
2019-04-29,"PM2.5","William Owen School",43,"Cumberland",35.041416,-78.953112
2019-04-30,"PM2.5","William Owen School",38,"Cumberland",35.041416,-78.953112
2019-05-01,"PM2.5","William Owen School",28,"Cumberland",35.041416,-78.953112
2019-05-02,"PM2.5","William Owen School",25,"Cumberland",35.041416,-78.953112
2019-05-03,"PM2.5","William Owen School",20,"Cumberland",35.041416,-78.953112
2019-05-04,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-05-05,"PM2.5","William Owen School",16,"Cumberland",35.041416,-78.953112
2019-05-06,"PM2.5","William Owen School",16,"Cumberland",35.041416,-78.953112
2019-05-07,"PM2.5","William Owen School",15,"Cumberland",35.041416,-78.953112
2019-05-08,"PM2.5","William Owen School",22,"Cumberland",35.041416,-78.953112
2019-05-09,"PM2.5","William Owen School",18,"Cumberland",35.041416,-78.953112
2019-05-10,"PM2.5","William Owen School",22,"Cumberland",35.041416,-78.953112
2019-05-11,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-05-12,"PM2.5","William Owen School",18,"Cumberland",35.041416,-78.953112
2019-05-13,"PM2.5","William Owen School",13,"Cumberland",35.041416,-78.953112
2019-05-14,"PM2.5","William Owen School",8,"Cumberland",35.041416,-78.953112
2019-05-15,"PM2.5","William Owen School",31,"Cumberland",35.041416,-78.953112
2019-05-16,"PM2.5","William Owen School",43,"Cumberland",35.041416,-78.953112
2019-05-17,"PM2.5","William Owen School",50,"Cumberland",35.041416,-78.953112
2019-05-18,"PM2.5","William Owen School",51,"Cumberland",35.041416,-78.953112
2019-05-19,"PM2.5","William Owen School",42,"Cumberland",35.041416,-78.953112
2019-05-22,"PM2.5","William Owen School",33,"Cumberland",35.041416,-78.953112
2019-05-23,"PM2.5","William Owen School",40,"Cumberland",35.041416,-78.953112
2019-05-24,"PM2.5","William Owen School",41,"Cumberland",35.041416,-78.953112
2019-05-25,"PM2.5","William Owen School",51,"Cumberland",35.041416,-78.953112
2019-05-26,"PM2.5","William Owen School",53,"Cumberland",35.041416,-78.953112
2019-05-27,"PM2.5","William Owen School",48,"Cumberland",35.041416,-78.953112
2019-05-28,"PM2.5","William Owen School",55,"Cumberland",35.041416,-78.953112
2019-05-29,"PM2.5","William Owen School",49,"Cumberland",35.041416,-78.953112
2019-05-30,"PM2.5","William Owen School",60,"Cumberland",35.041416,-78.953112
2019-05-31,"PM2.5","William Owen School",53,"Cumberland",35.041416,-78.953112
2019-06-01,"PM2.5","William Owen School",29,"Cumberland",35.041416,-78.953112
2019-06-02,"PM2.5","William Owen School",45,"Cumberland",35.041416,-78.953112
2019-06-03,"PM2.5","William Owen School",55,"Cumberland",35.041416,-78.953112
2019-06-04,"PM2.5","William Owen School",45,"Cumberland",35.041416,-78.953112
2019-06-05,"PM2.5","William Owen School",50,"Cumberland",35.041416,-78.953112
2019-06-06,"PM2.5","William Owen School",52,"Cumberland",35.041416,-78.953112
2019-06-07,"PM2.5","William Owen School",47,"Cumberland",35.041416,-78.953112
2019-06-08,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-06-09,"PM2.5","William Owen School",19,"Cumberland",35.041416,-78.953112
2019-06-10,"PM2.5","William Owen School",14,"Cumberland",35.041416,-78.953112
2019-06-11,"PM2.5","William Owen School",16,"Cumberland",35.041416,-78.953112
2019-06-12,"PM2.5","William Owen School",22,"Cumberland",35.041416,-78.953112
2019-06-13,"PM2.5","William Owen School",20,"Cumberland",35.041416,-78.953112
2019-06-14,"PM2.5","William Owen School",21,"Cumberland",35.041416,-78.953112
2019-06-15,"PM2.5","William Owen School",38,"Cumberland",35.041416,-78.953112
2019-06-16,"PM2.5","William Owen School",34,"Cumberland",35.041416,-78.953112
2019-06-17,"PM2.5","William Owen School",29,"Cumberland",35.041416,-78.953112
2019-06-18,"PM2.5","William Owen School",15,"Cumberland",35.041416,-78.953112
2019-06-19,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-06-20,"PM2.5","William Owen School",28,"Cumberland",35.041416,-78.953112
2019-06-21,"PM2.5","William Owen School",21,"Cumberland",35.041416,-78.953112
2019-06-22,"PM2.5","William Owen School",36,"Cumberland",35.041416,-78.953112
2019-06-23,"PM2.5","William Owen School",31,"Cumberland",35.041416,-78.953112
2019-06-24,"PM2.5","William Owen School",49,"Cumberland",35.041416,-78.953112
2019-06-25,"PM2.5","William Owen School",26,"Cumberland",35.041416,-78.953112
2019-06-26,"PM2.5","William Owen School",31,"Cumberland",35.041416,-78.953112
2019-06-27,"PM2.5","William Owen School",44,"Cumberland",35.041416,-78.953112
2019-06-28,"PM2.5","William Owen School",46,"Cumberland",35.041416,-78.953112
2019-06-29,"PM2.5","William Owen School",41,"Cumberland",35.041416,-78.953112
2019-06-30,"PM2.5","William Owen School",40,"Cumberland",35.041416,-78.953112
2019-07-01,"PM2.5","William Owen School",35,"Cumberland",35.041416,-78.953112
2019-07-02,"PM2.5","William Owen School",52,"Cumberland",35.041416,-78.953112
2019-07-03,"PM2.5","William Owen School",41,"Cumberland",35.041416,-78.953112
2019-07-04,"PM2.5","William Owen School",52,"Cumberland",35.041416,-78.953112
2019-07-05,"PM2.5","William Owen School",30,"Cumberland",35.041416,-78.953112
2019-07-06,"PM2.5","William Owen School",32,"Cumberland",35.041416,-78.953112
2019-07-07,"PM2.5","William Owen School",36,"Cumberland",35.041416,-78.953112
2019-07-08,"PM2.5","William Owen School",38,"Cumberland",35.041416,-78.953112
2019-07-09,"PM2.5","William Owen School",28,"Cumberland",35.041416,-78.953112
2019-07-10,"PM2.5","William Owen School",26,"Cumberland",35.041416,-78.953112
2019-07-11,"PM2.5","William Owen School",29,"Cumberland",35.041416,-78.953112
2019-07-12,"PM2.5","William Owen School",32,"Cumberland",35.041416,-78.953112
2019-07-13,"PM2.5","William Owen School",29,"Cumberland",35.041416,-78.953112
2019-07-14,"PM2.5","William Owen School",28,"Cumberland",35.041416,-78.953112
2019-07-15,"PM2.5","William Owen School",47,"Cumberland",35.041416,-78.953112
2019-07-16,"PM2.5","William Owen School",61,"Cumberland",35.041416,-78.953112
2019-07-17,"PM2.5","William Owen School",60,"Cumberland",35.041416,-78.953112
2019-07-18,"PM2.5","William Owen School",44,"Cumberland",35.041416,-78.953112
2019-07-19,"PM2.5","William Owen School",35,"Cumberland",35.041416,-78.953112
2019-07-20,"PM2.5","William Owen School",28,"Cumberland",35.041416,-78.953112
2019-07-21,"PM2.5","William Owen School",32,"Cumberland",35.041416,-78.953112
2019-07-22,"PM2.5","William Owen School",30,"Cumberland",35.041416,-78.953112
2019-07-23,"PM2.5","William Owen School",15,"Cumberland",35.041416,-78.953112
2019-07-24,"PM2.5","William Owen School",29,"Cumberland",35.041416,-78.953112
2019-07-25,"PM2.5","William Owen School",30,"Cumberland",35.041416,-78.953112
2019-07-26,"PM2.5","William Owen School",34,"Cumberland",35.041416,-78.953112
2019-07-27,"PM2.5","William Owen School",36,"Cumberland",35.041416,-78.953112
2019-07-28,"PM2.5","William Owen School",36,"Cumberland",35.041416,-78.953112
2019-07-29,"PM2.5","William Owen School",38,"Cumberland",35.041416,-78.953112
2019-07-30,"PM2.5","William Owen School",30,"Cumberland",35.041416,-78.953112
2019-07-31,"PM2.5","William Owen School",26,"Cumberland",35.041416,-78.953112
2019-08-01,"PM2.5","William Owen School",41,"Cumberland",35.041416,-78.953112
2019-08-02,"PM2.5","William Owen School",30,"Cumberland",35.041416,-78.953112
2019-08-03,"PM2.5","William Owen School",20,"Cumberland",35.041416,-78.953112
2019-08-04,"PM2.5","William Owen School",25,"Cumberland",35.041416,-78.953112
2019-08-05,"PM2.5","William Owen School",28,"Cumberland",35.041416,-78.953112
2019-08-06,"PM2.5","William Owen School",33,"Cumberland",35.041416,-78.953112
2019-08-07,"PM2.5","William Owen School",46,"Cumberland",35.041416,-78.953112
2019-08-08,"PM2.5","William Owen School",37,"Cumberland",35.041416,-78.953112
2019-08-09,"PM2.5","William Owen School",46,"Cumberland",35.041416,-78.953112
2019-08-10,"PM2.5","William Owen School",54,"Cumberland",35.041416,-78.953112
2019-08-11,"PM2.5","William Owen School",47,"Cumberland",35.041416,-78.953112
2019-08-12,"PM2.5","William Owen School",35,"Cumberland",35.041416,-78.953112
2019-08-13,"PM2.5","William Owen School",40,"Cumberland",35.041416,-78.953112
2019-08-14,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-08-15,"PM2.5","William Owen School",35,"Cumberland",35.041416,-78.953112
2019-08-16,"PM2.5","William Owen School",21,"Cumberland",35.041416,-78.953112
2019-08-17,"PM2.5","William Owen School",16,"Cumberland",35.041416,-78.953112
2019-08-18,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-08-19,"PM2.5","William Owen School",33,"Cumberland",35.041416,-78.953112
2019-08-20,"PM2.5","William Owen School",40,"Cumberland",35.041416,-78.953112
2019-08-21,"PM2.5","William Owen School",31,"Cumberland",35.041416,-78.953112
2019-08-22,"PM2.5","William Owen School",32,"Cumberland",35.041416,-78.953112
2019-08-23,"PM2.5","William Owen School",25,"Cumberland",35.041416,-78.953112
2019-08-24,"PM2.5","William Owen School",15,"Cumberland",35.041416,-78.953112
2019-08-25,"PM2.5","William Owen School",17,"Cumberland",35.041416,-78.953112
2019-08-26,"PM2.5","William Owen School",11,"Cumberland",35.041416,-78.953112
2019-08-27,"PM2.5","William Owen School",20,"Cumberland",35.041416,-78.953112
2019-08-28,"PM2.5","William Owen School",26,"Cumberland",35.041416,-78.953112
2019-08-29,"PM2.5","William Owen School",21,"Cumberland",35.041416,-78.953112
2019-08-30,"PM2.5","William Owen School",33,"Cumberland",35.041416,-78.953112
2019-08-31,"PM2.5","William Owen School",40,"Cumberland",35.041416,-78.953112
2019-09-01,"PM2.5","William Owen School",24,"Cumberland",35.041416,-78.953112
2019-09-02,"PM2.5","William Owen School",13,"Cumberland",35.041416,-78.953112
2019-09-03,"PM2.5","William Owen School",18,"Cumberland",35.041416,-78.953112
2019-09-07,"PM2.5","William Owen School",46,"Cumberland",35.041416,-78.953112
2019-09-08,"PM2.5","William Owen School",56,"Cumberland",35.041416,-78.953112
2019-09-09,"PM2.5","William Owen School",55,"Cumberland",35.041416,-78.953112
2019-09-10,"PM2.5","William Owen School",39,"Cumberland",35.041416,-78.953112
2019-09-11,"PM2.5","William Owen School",49,"Cumberland",35.041416,-78.953112
2019-09-12,"PM2.5","William Owen School",52,"Cumberland",35.041416,-78.953112
2019-09-13,"PM2.5","William Owen School",46,"Cumberland",35.041416,-78.953112
2019-09-14,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-09-15,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-09-16,"PM2.5","William Owen School",30,"Cumberland",35.041416,-78.953112
2019-09-17,"PM2.5","William Owen School",29,"Cumberland",35.041416,-78.953112
2019-09-18,"PM2.5","William Owen School",13,"Cumberland",35.041416,-78.953112
2019-09-19,"PM2.5","William Owen School",18,"Cumberland",35.041416,-78.953112
2019-09-20,"PM2.5","William Owen School",29,"Cumberland",35.041416,-78.953112
2019-09-21,"PM2.5","William Owen School",63,"Cumberland",35.041416,-78.953112
2019-09-22,"PM2.5","William Owen School",41,"Cumberland",35.041416,-78.953112
2019-09-23,"PM2.5","William Owen School",31,"Cumberland",35.041416,-78.953112
2019-09-24,"PM2.5","William Owen School",31,"Cumberland",35.041416,-78.953112
2019-09-25,"PM2.5","William Owen School",46,"Cumberland",35.041416,-78.953112
2019-09-26,"PM2.5","William Owen School",53,"Cumberland",35.041416,-78.953112
2019-09-27,"PM2.5","William Owen School",53,"Cumberland",35.041416,-78.953112
2019-09-28,"PM2.5","William Owen School",35,"Cumberland",35.041416,-78.953112
2019-09-29,"PM2.5","William Owen School",51,"Cumberland",35.041416,-78.953112
2019-09-30,"PM2.5","William Owen School",54,"Cumberland",35.041416,-78.953112
2019-10-01,"PM2.5","William Owen School",35,"Cumberland",35.041416,-78.953112
2019-10-02,"PM2.5","William Owen School",56,"Cumberland",35.041416,-78.953112
2019-10-03,"PM2.5","William Owen School",59,"Cumberland",35.041416,-78.953112
2019-10-04,"PM2.5","William Owen School",56,"Cumberland",35.041416,-78.953112
2019-10-05,"PM2.5","William Owen School",13,"Cumberland",35.041416,-78.953112
2019-10-06,"PM2.5","William Owen School",17,"Cumberland",35.041416,-78.953112
2019-10-07,"PM2.5","William Owen School",16,"Cumberland",35.041416,-78.953112
2019-10-08,"PM2.5","William Owen School",10,"Cumberland",35.041416,-78.953112
2019-10-09,"PM2.5","William Owen School",11,"Cumberland",35.041416,-78.953112
2019-10-10,"PM2.5","William Owen School",7,"Cumberland",35.041416,-78.953112
2019-10-11,"PM2.5","William Owen School",24,"Cumberland",35.041416,-78.953112
2019-10-12,"PM2.5","William Owen School",44,"Cumberland",35.041416,-78.953112
2019-10-13,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-10-14,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-10-15,"PM2.5","William Owen School",28,"Cumberland",35.041416,-78.953112
2019-10-16,"PM2.5","William Owen School",22,"Cumberland",35.041416,-78.953112
2019-10-17,"PM2.5","William Owen School",7,"Cumberland",35.041416,-78.953112
2019-10-18,"PM2.5","William Owen School",16,"Cumberland",35.041416,-78.953112
2019-10-19,"PM2.5","William Owen School",32,"Cumberland",35.041416,-78.953112
2019-10-20,"PM2.5","William Owen School",4,"Cumberland",35.041416,-78.953112
2019-10-21,"PM2.5","William Owen School",9,"Cumberland",35.041416,-78.953112
2019-10-22,"PM2.5","William Owen School",18,"Cumberland",35.041416,-78.953112
2019-10-23,"PM2.5","William Owen School",19,"Cumberland",35.041416,-78.953112
2019-10-24,"PM2.5","William Owen School",27,"Cumberland",35.041416,-78.953112
2019-10-25,"PM2.5","William Owen School",24,"Cumberland",35.041416,-78.953112
2019-10-26,"PM2.5","William Owen School",25,"Cumberland",35.041416,-78.953112
2019-10-27,"PM2.5","William Owen School",20,"Cumberland",35.041416,-78.953112
2019-10-28,"PM2.5","William Owen School",22,"Cumberland",35.041416,-78.953112
2019-10-29,"PM2.5","William Owen School",22,"Cumberland",35.041416,-78.953112
2019-10-30,"PM2.5","William Owen School",24,"Cumberland",35.041416,-78.953112
2019-10-31,"PM2.5","William Owen School",13,"Cumberland",35.041416,-78.953112
2019-11-01,"PM2.5","William Owen School",11,"Cumberland",35.041416,-78.953112
2019-11-02,"PM2.5","William Owen School",39,"Cumberland",35.041416,-78.953112
2019-11-05,"PM2.5","William Owen School",42,"Cumberland",35.041416,-78.953112
2019-11-06,"PM2.5","William Owen School",33,"Cumberland",35.041416,-78.953112
2019-11-07,"PM2.5","William Owen School",34,"Cumberland",35.041416,-78.953112
2019-11-08,"PM2.5","William Owen School",10,"Cumberland",35.041416,-78.953112
2019-11-09,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-11-10,"PM2.5","William Owen School",45,"Cumberland",35.041416,-78.953112
2019-11-11,"PM2.5","William Owen School",45,"Cumberland",35.041416,-78.953112
2019-11-12,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-11-13,"PM2.5","William Owen School",11,"Cumberland",35.041416,-78.953112
2019-11-14,"PM2.5","William Owen School",27,"Cumberland",35.041416,-78.953112
2019-11-15,"PM2.5","William Owen School",21,"Cumberland",35.041416,-78.953112
2019-11-16,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-11-17,"PM2.5","William Owen School",11,"Cumberland",35.041416,-78.953112
2019-11-18,"PM2.5","William Owen School",13,"Cumberland",35.041416,-78.953112
2019-11-19,"PM2.5","William Owen School",33,"Cumberland",35.041416,-78.953112
2019-11-20,"PM2.5","William Owen School",41,"Cumberland",35.041416,-78.953112
2019-11-21,"PM2.5","William Owen School",43,"Cumberland",35.041416,-78.953112
2019-11-22,"PM2.5","William Owen School",45,"Cumberland",35.041416,-78.953112
2019-11-23,"PM2.5","William Owen School",53,"Cumberland",35.041416,-78.953112
2019-11-24,"PM2.5","William Owen School",13,"Cumberland",35.041416,-78.953112
2019-11-25,"PM2.5","William Owen School",33,"Cumberland",35.041416,-78.953112
2019-11-26,"PM2.5","William Owen School",52,"Cumberland",35.041416,-78.953112
2019-11-27,"PM2.5","William Owen School",46,"Cumberland",35.041416,-78.953112
2019-12-03,"PM2.5","William Owen School",7,"Cumberland",35.041416,-78.953112
2019-12-04,"PM2.5","William Owen School",15,"Cumberland",35.041416,-78.953112
2019-12-05,"PM2.5","William Owen School",37,"Cumberland",35.041416,-78.953112
2019-12-06,"PM2.5","William Owen School",70,"Cumberland",35.041416,-78.953112
2019-12-07,"PM2.5","William Owen School",45,"Cumberland",35.041416,-78.953112
2019-12-08,"PM2.5","William Owen School",23,"Cumberland",35.041416,-78.953112
2019-12-09,"PM2.5","William Owen School",20,"Cumberland",35.041416,-78.953112
2019-12-10,"PM2.5","William Owen School",25,"Cumberland",35.041416,-78.953112
