"Date","AQS_PARAMETER_DESC","Site.Name","DAILY_AQI_VALUE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2018-06-03,"Ozone","Taylorsville Liledoun",44,"Alexander",35.9138000008966,-81.191
2018-06-04,"Ozone","Taylorsville Liledoun",54,"Alexander",35.9138000008966,-81.191
2018-06-05,"Ozone","Taylorsville Liledoun",61,"Alexander",35.9138000008966,-81.191
2018-06-06,"Ozone","Taylorsville Liledoun",61,"Alexander",35.9138000008966,-81.191
2018-06-07,"Ozone","Taylorsville Liledoun",51,"Alexander",35.9138000008966,-81.191
2018-06-08,"Ozone","Taylorsville Liledoun",77,"Alexander",35.9138000008966,-81.191
2018-06-09,"Ozone","Taylorsville Liledoun",80,"Alexander",35.9138000008966,-81.191
2018-06-10,"Ozone","Taylorsville Liledoun",47,"Alexander",35.9138000008966,-81.191
2018-06-11,"Ozone","Taylorsville Liledoun",40,"Alexander",35.9138000008966,-81.191
2018-06-12,"Ozone","Taylorsville Liledoun",28,"Alexander",35.9138000008966,-81.191
2018-06-13,"Ozone","Taylorsville Liledoun",36,"Alexander",35.9138000008966,-81.191
2018-06-14,"Ozone","Taylorsville Liledoun",43,"Alexander",35.9138000008966,-81.191
2018-06-15,"Ozone","Taylorsville Liledoun",49,"Alexander",35.9138000008966,-81.191
2018-06-16,"Ozone","Taylorsville Liledoun",100,"Alexander",35.9138000008966,-81.191
2018-06-17,"Ozone","Taylorsville Liledoun",44,"Alexander",35.9138000008966,-81.191
2018-06-18,"Ozone","Taylorsville Liledoun",44,"Alexander",35.9138000008966,-81.191
2018-06-19,"Ozone","Taylorsville Liledoun",38,"Alexander",35.9138000008966,-81.191
2018-06-20,"Ozone","Taylorsville Liledoun",29,"Alexander",35.9138000008966,-81.191
2018-06-21,"Ozone","Taylorsville Liledoun",22,"Alexander",35.9138000008966,-81.191
2018-06-22,"Ozone","Taylorsville Liledoun",41,"Alexander",35.9138000008966,-81.191
2018-06-23,"Ozone","Taylorsville Liledoun",37,"Alexander",35.9138000008966,-81.191
2018-06-24,"Ozone","Taylorsville Liledoun",34,"Alexander",35.9138000008966,-81.191
2018-06-25,"Ozone","Taylorsville Liledoun",35,"Alexander",35.9138000008966,-81.191
2018-06-26,"Ozone","Taylorsville Liledoun",25,"Alexander",35.9138000008966,-81.191
2018-06-27,"Ozone","Taylorsville Liledoun",29,"Alexander",35.9138000008966,-81.191
2018-06-28,"Ozone","Taylorsville Liledoun",33,"Alexander",35.9138000008966,-81.191
2018-06-29,"Ozone","Taylorsville Liledoun",45,"Alexander",35.9138000008966,-81.191
2018-06-30,"Ozone","Taylorsville Liledoun",50,"Alexander",35.9138000008966,-81.191
2018-07-01,"Ozone","Taylorsville Liledoun",42,"Alexander",35.9138000008966,-81.191
2018-07-02,"Ozone","Taylorsville Liledoun",30,"Alexander",35.9138000008966,-81.191
2018-07-03,"Ozone","Taylorsville Liledoun",71,"Alexander",35.9138000008966,-81.191
2018-07-04,"Ozone","Taylorsville Liledoun",40,"Alexander",35.9138000008966,-81.191
2018-07-05,"Ozone","Taylorsville Liledoun",30,"Alexander",35.9138000008966,-81.191
2018-07-06,"Ozone","Taylorsville Liledoun",31,"Alexander",35.9138000008966,-81.191
2018-07-07,"Ozone","Taylorsville Liledoun",31,"Alexander",35.9138000008966,-81.191
2018-07-08,"Ozone","Taylorsville Liledoun",44,"Alexander",35.9138000008966,-81.191
2018-07-09,"Ozone","Taylorsville Liledoun",42,"Alexander",35.9138000008966,-81.191
2018-07-10,"Ozone","Taylorsville Liledoun",44,"Alexander",35.9138000008966,-81.191
2018-07-11,"Ozone","Taylorsville Liledoun",46,"Alexander",35.9138000008966,-81.191
2018-07-12,"Ozone","Taylorsville Liledoun",51,"Alexander",35.9138000008966,-81.191
2018-07-13,"Ozone","Taylorsville Liledoun",74,"Alexander",35.9138000008966,-81.191
2018-07-14,"Ozone","Taylorsville Liledoun",48,"Alexander",35.9138000008966,-81.191
2018-07-15,"Ozone","Taylorsville Liledoun",46,"Alexander",35.9138000008966,-81.191
2018-07-16,"Ozone","Taylorsville Liledoun",35,"Alexander",35.9138000008966,-81.191
2018-07-17,"Ozone","Taylorsville Liledoun",36,"Alexander",35.9138000008966,-81.191
2018-07-18,"Ozone","Taylorsville Liledoun",48,"Alexander",35.9138000008966,-81.191
2018-07-19,"Ozone","Taylorsville Liledoun",40,"Alexander",35.9138000008966,-81.191
2018-07-20,"Ozone","Taylorsville Liledoun",61,"Alexander",35.9138000008966,-81.191
2018-07-21,"Ozone","Taylorsville Liledoun",47,"Alexander",35.9138000008966,-81.191
2018-07-22,"Ozone","Taylorsville Liledoun",36,"Alexander",35.9138000008966,-81.191
2018-07-23,"Ozone","Taylorsville Liledoun",39,"Alexander",35.9138000008966,-81.191
2018-07-24,"Ozone","Taylorsville Liledoun",46,"Alexander",35.9138000008966,-81.191
2018-07-25,"Ozone","Taylorsville Liledoun",37,"Alexander",35.9138000008966,-81.191
2018-07-26,"Ozone","Taylorsville Liledoun",44,"Alexander",35.9138000008966,-81.191
2018-07-27,"Ozone","Taylorsville Liledoun",48,"Alexander",35.9138000008966,-81.191
2018-07-28,"Ozone","Taylorsville Liledoun",38,"Alexander",35.9138000008966,-81.191
2018-07-29,"Ozone","Taylorsville Liledoun",41,"Alexander",35.9138000008966,-81.191
2018-07-30,"Ozone","Taylorsville Liledoun",44,"Alexander",35.9138000008966,-81.191
2018-07-31,"Ozone","Taylorsville Liledoun",32,"Alexander",35.9138000008966,-81.191
